economy,series,YR2000,YR2001,YR2002,YR2003,YR2004,YR2005,YR2006,YR2007,YR2008,YR2009,YR2010,YR2011,YR2012,YR2013,YR2014,YR2015,YR2016,YR2017,YR2018,YR2019,YR2020,YR2021,YR2022,YR2023,YR2024
LMC,SE.TER.ENRR.FE,8.30731964111328,8.62637996673584,9.10881996154785,9.25961971282959,9.53759002685547,9.8698902130127,10.5613603591919,11.3284101486206,12.42160987854,13.1165103912353,14.3989200592041,16.7830696105957,18.2728290557861,18.8188991546631,20.3431491851807,21.2342700958252,21.593469619751,21.9183197021484,22.3533992767334,23.4094696044922,24.1593208312988,25.2334499359131,25.8230209350586,27.2406406402588,27.9802207946777
LMC,SE.TER.ENRR.MA,11.1493101119995,11.3921499252319,11.6843500137329,12.0127000808716,12.5114803314209,12.6056003570557,13.0732097625732,14.4635601043701,15.6897897720337,16.5850105285644,17.8645000457764,20.3395595550537,20.7686405181885,20.4584693908691,21.2072505950928,22.1347599029541,22.0959892272949,22.1392803192139,22.3245792388916,22.810510635376,23.4399108886719,24.6958408355713,25.5322895050049,26.3673000335693,26.926420211792
LMY,SE.PRM.ENRR,98.6475677490234,98.6932983398438,99.028938293457,100.715919494629,101.381271362305,101.534240722656,101.503639221191,102.593101501465,102.823280334473,102.651176452637,102.467132568359,102.345336914062,102.949851989746,103.186462402344,101.694442749023,101.003120422363,102.267349243164,101.818687438965,98.9042205810547,98.909553527832,99.5065307617188,99.3599472045898,100.429801940918,100.773902893066,102.346519470215
LMY,SE.PRM.ENRR.FE,94.2356033325195,94.5344390869141,94.9526901245117,97.8054885864258,98.5471115112305,98.87451171875,99.043327331543,100.273017883301,100.922721862793,100.959228515625,100.917907714844,100.753189086914,101.550552368164,102.793441772461,101.312286376953,100.730110168457,102.497817993164,101.93335723877,97.7067794799805,97.8683013916016,98.5104904174805,98.4183578491211,99.4469375610352,99.8660278320312,101.600288391113
LMY,SE.PRM.ENRR.MA,102.8017578125,102.603759765625,102.856971740723,103.44654083252,104.031112670898,104.018928527832,103.800758361816,104.758369445801,104.596733093262,104.230087280273,103.912979125977,103.834770202637,104.259071350098,103.554382324219,102.052276611328,101.258728027344,102.051513671875,101.711280822754,100.026542663574,99.8860702514648,100.441421508789,100.24405670166,101.353256225586,101.627876281738,103.049362182617
LMY,SE.SEC.ENRR,53.7373313903809,54.6608695983887,56.2143402099609,57.147518157959,58.4568710327148,59.4810905456543,60.5704383850098,62.239818572998,63.8776588439941,64.9933013916016,66.7154693603516,67.8853988647461,68.8329925537109,69.9538726806641,70.9552536010742,71.0254516601562,71.3257293701172,71.0693130493164,71.8182983398438,72.2773895263672,72.8933029174805,73.7843627929688,74.0918502807617,73.8575210571289,73.9114227294922
LMY,SE.SEC.ENRR.FE,50.636531829834,51.6389389038086,53.3950119018555,54.7974700927734,56.1129112243652,57.3966217041016,58.6218414306641,60.4590797424316,62.315128326416,63.8080902099609,65.3059005737305,66.4967269897461,67.5718078613281,69.1495895385742,70.3158111572266,70.3628463745117,70.7101593017578,70.3994216918945,71.2089767456055,71.7132110595703,72.1600036621094,72.8236770629883,73.4827575683594,73.4478607177734,73.6635131835938
LMY,SE.SEC.ENRR.MA,56.6860008239746,57.5315093994141,58.8877487182617,59.3713684082031,60.670711517334,61.4462203979492,62.4041213989258,63.9126091003418,65.3434295654297,66.1038513183594,68.034538269043,69.1872711181641,70.0142974853516,70.7065887451172,71.5532608032227,71.6450500488281,71.9014892578125,71.6961898803711,72.3892669677734,72.8065414428711,73.581169128418,74.6850128173828,74.6625289916992,74.241340637207,74.1436080932617
LMY,SE.TER.ENRR,13.0773096084595,13.8656902313232,14.9703702926636,16.0999202728271,17.0338306427002,17.8279209136963,19.3010101318359,19.9281501770019,21.0461902618408,21.9846591949463,23.3099193572998,24.9900798797607,26.2386302947998,27.0639896392822,29.786039352417,30.9507808685303,31.5065193176269,31.9152908325195,32.3189010620117,33.1788482666016,34.3418502807617,35.8265914916992,37.0190887451172,38.2484283447266,38.7901611328125
LMY,SE.TER.ENRR.FE,12.4054298400879,13.2077798843384,14.490909576416,15.5921096801758,16.6049003601074,17.5257091522217,19.260139465332,19.884069442749,21.0682907104492,22.0478706359863,23.3844699859619,25.072639465332,26.689640045166,27.7896900177002,30.8090496063232,32.0386199951172,32.794319152832,33.2974815368652,33.8543395996094,34.9742393493652,36.1845703125,37.670711517334,38.7465896606445,40.1506500244141,40.6683197021484
LMY,SE.TER.ENRR.MA,13.7232904434204,14.4979000091553,15.4307298660278,16.5871200561523,17.4449195861816,18.1171894073486,19.3400707244873,19.9702205657959,21.0251407623291,21.9245700836182,23.2391700744629,24.9116706848144,25.8111991882324,26.3777503967285,28.8204593658447,29.9256591796875,30.295280456543,30.615930557251,30.8749694824219,31.4886703491211,32.6064682006836,34.0881309509277,35.3885192871094,36.454418182373,37.0194511413574
LSO,SE.PRM.ENRR,108.976371765137,112.828216552734,116.67520904541,122.545356750488,124.347053527832,125.938102722168,129.976348876953,124.028053283691,122.513938903809,119.620330810547,118.573860412332,117.181528807654,115.307928873959,110.493088742815,107.843876685208,105.217264805575,104.249373647237,105.559253372505,96.0052004309251,91.2787382569656,87.7447358699667,85.0366186011239,83.6343022439557,81.6412239707352,80.1830208282055
LSO,SE.PRM.ENRR.FE,110.676826477051,113.588012695312,117.122817993164,122.843688964844,123.779388427734,125.115661621094,128.974060058594,122.716239929199,121.23609161377,118.842620849609,116.644756553162,114.779439104225,113.194436030098,108.823758765274,106.049430871246,103.252749048631,102.281699448705,103.503369842357,94.1773885098053,91.8835315939711,86.5122794013451,84.1847408132425,82.2198115414885,80.2532909430095,78.5987944155831
LSO,SE.PRM.ENRR.MA,107.285530090332,112.072471618652,116.229698181152,122.248161315918,124.913192749023,126.759246826172,130.978103637695,125.33821105957,123.788566589355,120.395309448242,120.494742674143,119.571889557453,117.410036395189,112.152821265201,109.627653949641,107.169916402221,106.2051997142,107.602670373612,97.8216864218079,90.6777696841269,88.969210608965,85.8826859804299,85.038347646621,83.0177567219642,81.7529054322427
LSO,SE.SEC.ENRR,28.7576808929443,30.2747707366943,31.2329406738281,32.0320014953613,34.4488716125488,36.768440246582,38.4086112976074,41.5562515258789,44.7508811950684,49.1937294006348,54.2426986694336,56.9506416320801,59.0772018432617,57.7590713500977,58.2575629391492,59.3985096286536,56.8386993408203,59.3586515505342,,,,,,,
LSO,SE.SEC.ENRR.FE,32.2869987487793,33.5986404418945,34.8072319030762,35.6447906494141,38.172981262207,40.7864608764648,42.6532783508301,46.9338684082031,51.0167694091797,56.7846603393555,62.8373908996582,65.863037109375,68.1460800170898,65.9366836547852,66.7313219029994,67.8270774378415,65.0972290039062,68.1387518596821,,,,,,,
LSO,SE.SEC.ENRR.MA,25.1487102508545,26.8927001953125,27.6061191558838,28.3728408813477,30.6801204681396,32.7009391784668,34.1051597595215,36.1086692810059,38.4148292541504,41.5316581726074,45.5842781066895,47.9880599975586,49.9718399047852,49.5584716796875,49.7686980239057,50.9619838244201,48.5796508789062,50.58427669675,,,,,,,
LSO,SE.TER.ENRR,2.08551001548767,2.27312994003296,2.2450098991394,2.70279002189636,,3.44801998138428,3.67536997795105,,,,,,10.8528418132462,10.4558385996916,10.4168970963646,9.72517754374624,,10.3130654092878,9.93844298033582,,,,,,
LSO,SE.TER.ENRR.FE,2.50554990768433,2.80514001846314,2.53930997848511,3.23760008811951,,3.85121989250183,3.99251008033752,,,,,,12.7649536647009,12.1472403198182,12.0933497104755,11.5503523730611,,12.6036303540458,11.9503822035062,,,,,,
LSO,SE.TER.ENRR.MA,1.6400500535965,1.7098400592804,1.93481004238129,2.142009973526,,3.02976989746094,3.34801006317139,,,,,,8.90170727094545,8.73259443723475,8.71152284309263,7.87166472137021,,7.99330519307345,7.9027806079917,,,,,,
LTE,SE.PRM.ENRR,112.980796813965,113.741676330566,112.10669708252,110.412582397461,108.690711975098,106.467437744141,104.479118347168,105.651641845703,105.867500305176,105.161987304688,103.821311950684,103.284896850586,102.947113037109,103.257141113281,100.422798156738,99.789421081543,100.017288208008,100.372421264648,100.352249145508,100.15087890625,100.25121307373,100.279541015625,100.715881347656,99.9659118652344,100.273399353027
LTE,SE.PRM.ENRR.FE,112.629028320312,113.612861633301,111.938331604004,110.239326477051,108.695388793945,106.355178833008,104.333618164062,105.409187316895,105.52921295166,104.797813415527,103.321136474609,102.794166564941,102.690780639648,103.170501708984,100.498176574707,99.7897033691406,100.198501586914,100.629699707031,100.622749328613,100.395683288574,100.39501953125,100.514671325684,100.997627258301,100.343658447266,100.701431274414
LTE,SE.PRM.ENRR.MA,113.304351806641,113.859756469727,112.260559082031,110.570411682129,108.686477661133,106.568588256836,104.609848022461,105.868797302246,106.169860839844,105.487030029297,104.267242431641,103.721961975098,103.175178527832,103.334281921387,100.355712890625,99.7891693115234,99.8563919067383,100.144027709961,100.111808776855,99.9328765869141,100.122863769531,100.069450378418,100.4638671875,99.6272201538086,99.8885498046875
LTE,SE.SEC.ENRR,69.2597198486328,70.8619537353516,72.6885375976562,72.5306701660156,74.2994384765625,76.2580413818359,78.1073303222656,80.9235076904297,83.8880767822266,87.5172729492188,89.2665405273438,90.4561080932617,90.4590301513672,92.3821182250977,91.3620910644531,90.5664978027344,90.0658874511719,90.0732574462891,90.9479675292969,92.0392837524414,92.259880065918,93.1393737792969,93.5337371826172,93.8114471435547,94.1665420532227
LTE,SE.SEC.ENRR.FE,68.7858200073242,70.5072784423828,72.5507507324219,72.5063323974609,74.6520309448242,76.9773025512695,79.0702819824219,82.0606231689453,85.3041305541992,89.2734603881836,90.2441329956055,91.5452575683594,91.7002334594727,93.9377288818359,93.0754318237305,92.0840072631836,91.4169616699219,91.2339096069336,92.1066589355469,93.1583633422852,93.2326507568359,94.1037292480469,94.3606567382812,94.5393371582031,94.8991470336914
LTE,SE.SEC.ENRR.MA,69.7073364257812,71.1959228515625,72.8177795410156,72.5534133911133,73.9712066650391,75.5907211303711,77.2167510986328,79.8748397827148,82.5859527587891,85.9068603515625,88.3730926513672,89.4633865356445,89.3309020996094,90.9732513427734,89.8162536621094,89.1996536254883,88.8506317138672,89.0300674438477,89.9069290161133,91.0346374511719,91.3873062133789,92.2751770019531,92.7928085327148,93.1583023071289,93.5089874267578
LTE,SE.TER.ENRR,16.1450004577637,18.0309791564941,20.4317893981934,22.8418598175049,24.6795501708984,26.4337997436523,29.2601299285889,29.1174507141113,29.939790725708,30.9654293060303,32.7734413146973,34.3755798339844,36.1907615661621,38.6981582641602,46.0270004272461,48.2025108337402,49.5272407531738,50.7083702087402,52.2510185241699,54.3362693786621,57.8864784240723,61.8659400939941,65.5056533813477,68.1330413818359,69.3638916015625
LTE,SE.TER.ENRR.FE,16.5014495849609,18.5015201568604,21.1046390533447,23.6075096130371,25.8070793151856,27.6081504821777,31.0125694274902,31.0888690948486,32.2405090332031,33.5636787414551,35.7537117004395,37.6632804870605,39.6437606811523,42.4882698059082,50.6604804992676,53.2650299072266,55.1219787597656,56.4573783874512,58.3579902648926,60.7678184509277,64.3666915893555,68.3301620483398,71.8567733764648,74.7156600952148,75.8434600830078
LTE,SE.TER.ENRR.MA,15.8038101196289,17.5811595916748,19.7894096374512,22.1119804382324,23.6065807342529,25.3191299438477,27.6021595001221,27.2575092315674,27.7778396606445,28.5362091064453,29.9971694946289,31.3218193054199,32.996509552002,35.2063217163086,41.7734909057617,43.5702285766602,44.4355506896973,45.4889907836914,46.7287406921387,48.5331001281738,52.0684204101562,56.0674285888672,59.8018798828125,62.2375602722168,63.5623397827148
LTU,SE.PRM.ENRR,103.144233703613,103.148803710938,103.104148864746,102.963088989258,103.970291137695,102.84455871582,102.028747558594,101.104446411133,99.499267578125,99.9498291015625,100.421501159668,101.251838684082,101.85440826416,101.754577636719,100.977882385254,101.542343139648,104.223098754883,106.410949707031,106.05738067627,104.706062316895,103.468246459961,101.152992248535,101.905830383301,102.679946899414,
LTU,SE.PRM.ENRR.FE,102.778961181641,102.391700744629,102.359466552734,102.244972229004,103.411911010742,102.421012878418,101.682769775391,100.64737701416,98.8288116455078,99.1929168701172,99.8295364379883,100.634971618652,101.571418762207,101.664329528809,101.274131774902,101.671440124512,103.767616271973,106.000076293945,105.469818115234,103.738327026367,102.830436706543,100.540672302246,101.983688354492,102.933631896973,
LTU,SE.PRM.ENRR.MA,103.493186950684,103.87345123291,103.816947937012,103.64965057373,104.502922058105,103.248138427734,102.355491638184,101.535621643066,100.127838134766,100.662246704102,100.981002807617,101.834251403809,102.123107910156,101.840171813965,100.696952819824,101.418960571289,104.661651611328,106.806098937988,106.622543334961,105.636108398438,104.081069946289,101.742797851562,101.831909179688,102.438423156738,
LTU,SE.SEC.ENRR,96.9156875610352,99.6236419677734,102.291709899902,105.020172119141,103.009536743164,104.49723815918,107.004852294922,106.929290771484,106.108779907227,104.755882263184,105.068267822266,106.008163452148,106.17350769043,108.994407653809,102.44751739502,102.153343200684,101.81990814209,102.791778564453,103.014022827148,103.88060760498,105.987487792969,108.505813598633,106.918357849121,105.428817749023,
LTU,SE.SEC.ENRR.FE,96.5509796142578,99.2935409545898,101.328956604004,103.705223083496,102.579322814941,104.165756225586,106.662200927734,106.777969360352,106.165969848633,104.750190734863,104.120399475098,104.555450439453,104.154022216797,106.44571685791,100.141189575195,100.028762817383,99.6887588500977,100.887222290039,101.501152038574,102.356819152832,104.941909790039,107.662101745605,105.173408508301,104.355499267578,
LTU,SE.SEC.ENRR.MA,97.267463684082,99.9404907226562,103.219223022461,106.290267944336,103.422912597656,104.815071105957,107.334548950195,107.074340820312,106.054107666016,104.761306762695,105.971328735352,107.391189575195,108.086982727051,111.412162780762,104.633460998535,104.160499572754,103.827659606934,104.582893371582,104.442649841309,105.327659606934,106.979942321777,109.305458068848,108.589599609375,106.455451965332,
LTU,SE.TER.ENRR,50.8968200683594,57.3476104736328,63.0700798034668,69.6304168701172,74.9013824462891,79.7298126220703,82.4531784057617,82.5158309936523,85.7450866699219,89.2521667480469,86.5725708007812,84.0555877685547,79.7516326904297,73.533203125,68.8998870849609,67.7426528930664,67.7418518066406,68.3863372802734,69.7188034057617,70.1848678588867,69.1454772949219,70.6638793945312,76.9154586791992,77.0064163208008,
LTU,SE.TER.ENRR.FE,61.8993606567383,69.8163070678711,77.3059310913086,84.9788436889648,91.5104522705078,97.5385589599609,100.451858520508,100.372177124023,104.033790588379,107.205062866211,104.551567077637,101.427978515625,95.5258865356445,88.2805709838867,81.6917572021484,79.3480911254883,78.2293472290039,78.108642578125,79.6102066040039,81.0822601318359,80.4701614379883,83.5293502807617,92.4614105224609,91.756950378418,
LTU,SE.TER.ENRR.MA,40.197639465332,45.2943992614746,49.2158584594727,54.7741508483887,58.8736801147461,62.5166511535645,65.0341033935547,65.1064910888672,67.9103393554688,71.783821105957,69.1592864990234,67.4406280517578,64.7216873168945,59.5682487487793,56.6194305419922,56.523681640625,57.5653915405273,58.8553695678711,60.0556983947754,59.6587791442871,58.1735916137695,58.2592391967773,62.2126998901367,62.932258605957,
LUX,SE.PRM.ENRR,98.2414703369141,99.3786163330078,99.7913970947266,99.1101303100586,99.0978927612305,99.8659591674805,99.6400299072266,99.5173110961914,99.1816101074219,,98.0030136108398,96.2988433837891,98.7363967895508,97.7293472290039,97.3061294555664,97.4022521972656,97.4095687866211,96.7351989746094,97.3428497314453,98.3345489501953,98.6442489624023,98.4758377075195,99.484260559082,99.0644607543945,
LUX,SE.PRM.ENRR.FE,99.0009918212891,99.301643371582,99.5838928222656,98.9921875,98.6015167236328,99.836311340332,99.4371719360352,99.5190734863281,99.6457977294922,,98.4847564697266,97.1075973510742,98.9838333129883,97.8672332763672,97.51416015625,97.5717315673828,97.9009094238281,97.308219909668,96.7865219116211,98.1641464233398,98.6141967773438,98.5407333374023,99.6157608032227,99.3162231445312,
LUX,SE.PRM.ENRR.MA,97.5181732177734,99.4518966674805,99.9885406494141,99.2223892211914,99.5736999511719,99.8941879272461,99.8346786499023,99.5156478881836,98.7405014038086,,97.548828125,95.5380401611328,98.505126953125,97.5995712280273,97.1102600097656,97.2421417236328,96.9463729858398,96.1943969726562,97.8714904785156,98.4972686767578,98.6728210449219,98.4145736694336,99.3594512939453,98.8255233764648,
LUX,SE.SEC.ENRR,98.0273284912109,95.656379699707,95.4434585571289,94.9043197631836,94.1919326782227,93.7901229858398,94.220832824707,94.9079666137695,95.75830078125,,100.080001831055,100.420967102051,100.609519958496,103.469413757324,104.596977233887,104.379188537598,106.08519744873,106.78434753418,106.983123779297,106.946510314941,107.078948974609,106.482757568359,107.83975982666,107.744010925293,
LUX,SE.SEC.ENRR.FE,101.520172119141,98.185302734375,97.9495086669922,97.5937271118164,97.0481719970703,96.6965484619141,96.5267333984375,96.6558380126953,97.3021469116211,,101.503318786621,101.81990814209,102.334587097168,104.802833557129,105.43293762207,106.386573791504,107.912910461426,108.230567932129,108.786758422852,107.631690979004,107.652420043945,107.486389160156,109.018447875977,108.685668945312,
LUX,SE.SEC.ENRR.MA,94.742301940918,93.217399597168,93.0267105102539,92.3356475830078,91.4739227294922,91.0098037719727,92.0214920043945,93.2321319580078,94.2867965698242,,98.7217178344727,99.0866088867188,98.9712677001953,102.205078125,103.799011230469,102.476982116699,104.356483459473,105.422721862793,105.299560546875,106.307792663574,106.541229248047,105.544898986816,106.740333557129,106.858192443848,
LUX,SE.TER.ENRR,9.96280002593994,9.9181604385376,11.6310997009277,12.0609903335571,,,9.85431003570557,,10.6716299057007,,18.2021293640137,,19.117790222168,,,20.2907104492188,19.9203605651856,19.5990200042725,19.3915195465088,19.3969497680664,19.961389541626,20.7341499328613,21.032600402832,21.5371704101562,
LUX,SE.TER.ENRR.FE,,10.687629699707,,13.0791902542114,,,10.4247999191284,,10.5122299194336,,19.2855205535889,,20.3895397186279,,,21.0337390899658,20.6729602813721,20.4209308624268,20.6177406311035,20.7035408020019,21.7460994720459,22.6259899139404,23.1678009033203,23.4462203979492,
LUX,SE.TER.ENRR.MA,,9.16956043243408,,11.076849937439,,,9.31112957000732,,10.8247098922729,,17.1612606048584,,17.9019203186035,,,19.5715103149414,19.1937408447266,18.8150997161865,18.22047996521,18.1497898101807,18.2807502746582,18.9394302368164,19.0169105529785,19.7461395263672,
LVA,SE.PRM.ENRR,101.699783325195,103.411827087402,104.02027130127,105.016151428223,105.490577697754,104.843978881836,104.261993408203,104.213363647461,103.548599243164,102.918098449707,102.958602905273,102.285652160645,101.048713684082,100.386268615723,99.8528213500977,99.3933181762695,99.1985473632812,99.3678436279297,99.614387512207,99.9834365844727,99.8328475952148,99.7407684326172,99.41796875,98.4666366577148,
LVA,SE.PRM.ENRR.FE,100.62963104248,102.168823242188,102.557670593262,103.390739440918,103.993263244629,103.547149658203,103.065879821777,102.424537658691,101.714302062988,101.350631713867,101.942497253418,101.513732910156,100.536979675293,100.057746887207,99.7765884399414,99.430793762207,99.2382736206055,99.4659881591797,99.8606491088867,100.005088806152,99.8990783691406,99.7919006347656,99.4768676757812,98.5996704101562,
LVA,SE.PRM.ENRR.MA,102.726531982422,104.613220214844,105.432418823242,106.575492858887,106.914672851562,106.062866210938,105.386947631836,105.904663085938,105.285079956055,104.413726806641,103.93293762207,103.02507019043,101.5361328125,100.69889831543,99.9252700805664,99.357780456543,99.1608276367188,99.2740936279297,99.3800277709961,99.9628372192383,99.7701873779297,99.6923675537109,99.3624877929688,98.3422698974609,
LVA,SE.SEC.ENRR,90.0659713745117,92.8558120727539,95.2927322387695,96.5377883911133,99.2952423095703,102.686317443848,103.965400695801,103.921241760254,104.897567749023,99.4204025268555,102.822158813477,105.565788269043,106.344802856445,114.776809692383,113.706932067871,112.356651306152,111.296806335449,110.723251342773,109.155700683594,107.602462768555,105.956283569336,105.814010620117,104.764526367188,102.126243591309,
LVA,SE.SEC.ENRR.FE,91.3850021362305,93.5370712280273,95.328987121582,96.0678863525391,98.8323669433594,102.411727905273,103.948348999023,105.011726379395,105.759788513184,99.7813491821289,102.114990234375,103.978866577148,104.845741271973,112.935676574707,112.199729919434,111.17414855957,110.434066772461,110.162521362305,108.584571838379,107.570869445801,106.199699401855,106.540283203125,105.172348022461,102.485107421875,
LVA,SE.SEC.ENRR.MA,88.8019714355469,92.2024078369141,95.2578430175781,96.9902267456055,99.7405471801758,102.951469421387,103.98184967041,102.869331359863,104.063011169434,99.0720672607422,103.497673034668,107.076309204102,107.767433166504,116.513229370117,115.129150390625,113.482460021973,112.120758056641,111.258178710938,109.699150085449,107.632522583008,105.724601745605,105.12378692627,104.376403808594,101.782501220703,
LVA,SE.TER.ENRR,56.2438011169434,63.4917602539062,67.8093032836914,71.0342407226562,74.6085586547852,75.4191970825195,74.5965118408203,73.0432968139648,72.3635406494141,73.0548934936523,69.0510406494141,67.9534683227539,66.6435470581055,69.0765991210938,70.8979415893555,74.2998809814453,80.6048126220703,88.0574264526367,93.0244827270508,94.8645324707031,94.5108337402344,93.4839324951172,91.3303680419922,85.7360610961914,
LVA,SE.TER.ENRR.FE,72.6503219604492,79.8180618286133,84.9314193725586,89.2535400390625,94.5926971435547,97.2924270629883,96.5535736083984,95.5410079956055,95.6201934814453,95.3236999511719,88.4324493408203,84.8251419067383,81.6425323486328,83.7531204223633,83.7770690917969,91.1335601806641,98.1053314208984,105.058967590332,111.845207214355,111.019950866699,109.43717956543,108.810440063477,108.475112915039,101.502548217773,
LVA,SE.TER.ENRR.MA,40.425479888916,47.7034683227539,51.2755889892578,53.4487380981445,55.3287010192871,54.4265098571777,53.5765991210938,51.5432281494141,50.2491683959961,51.8395004272461,50.4341583251953,51.7915916442871,52.4278297424316,55.1698112487793,58.6704902648926,58.4065017700195,64.0849304199219,72.0232009887695,75.4328308105469,79.9168090820312,80.6487197875977,79.0997619628906,75.09765625,70.7800369262695,
MAC,SE.PRM.ENRR,,103.473831176758,106.838760375977,105.168479919434,105.103332519531,102.854553222656,100.32633972168,101.569869995117,102.432548522949,101.260093688965,101.166413677399,102.676451543276,99.3245614035088,99.6905829596413,100.713656387665,99.8024691358025,101.287356321839,105.325925925926,101.238255033557,96.2426035502959,92.7896174863388,89.070351758794,84.9676674364896,86.4246575342466,89.8103044496487
MAC,SE.PRM.ENRR.FE,,102.241813659668,104.743019104004,102.67781829834,102.514579772949,100.592193603516,98.9018325805664,99.3631820678711,100.195442199707,99.1753234863281,99.5707091554528,101.837246818426,98.9647274393037,99.4299065420561,101.666666666667,101.815789473684,102.145161290323,107.488188976378,103.085106382979,97.35,93.8439306358381,89.941798941799,87.0841584158416,87.4975845410628,89.8774509803922
MAC,SE.PRM.ENRR.MA,,104.602493286133,108.771522521973,107.464920043945,107.484062194824,104.928840637207,101.634078979492,103.6025390625,104.508941650391,103.203987121582,102.662332636793,103.45631714833,99.6550273453933,99.9310344827586,99.8487394957983,98.0232558139535,100.51094890511,103.405594405594,99.5796178343949,95.247191011236,91.8445595854922,88.2822966507177,83.1168831168831,85.4632034632035,89.7488789237668
MAC,SE.SEC.ENRR,,82.3632736206055,85.1063385009766,88.1465911865234,92.5055236816406,92.0361480712891,92.9831237792969,94.0301895141602,89.8171920776367,89.3067169189453,91.1610379698531,94.9301234316026,97.4283454689247,98.6075581395349,101.75873015873,100.96644295302,99.4636678200692,97.4219858156028,92.7108013937282,90.6689895470383,88.5771812080537,88.5480769230769,90.2211838006231,92.5810397553517,94.6616766467066
MAC,SE.SEC.ENRR.FE,,83.9162292480469,87.1809692382812,90.6741409301758,94.2692565917969,93.4739303588867,93.9249725341797,94.6795425415039,90.4638900756836,90.1166305541992,91.4267465854378,94.6152226550163,96.9751489935905,97.0595238095238,100.927631578947,101.774647887324,101.977941176471,98.5185185185185,93.8029197080292,91.8175182481752,89.9859154929577,88.92,89.5705128205128,91.7987421383648,94.5308641975309
MAC,SE.SEC.ENRR.MA,,80.8540802001953,83.1156997680664,85.7347793579102,90.8315582275391,90.6730422973633,92.0844421386719,93.4092178344727,89.1987380981445,88.532600402832,90.9103550570131,95.2260809340061,97.8552136842663,100.085227272727,102.533742331288,100.230769230769,97.2287581699346,96.4149659863946,91.7133333333333,89.62,87.2948717948718,88.2037037037037,90.8363636363636,93.3214285714286,94.7848837209302
MAC,SE.TER.ENRR,,50.4305801391602,66.0375518798828,80.2272033691406,69.0725402832031,57.060718536377,49.7756004333496,46.4321784973145,48.17041015625,56.2147483825684,63.4042461657596,70.3462105845473,53.9347408829175,61.8619153674833,69.2981220657277,76.1658415841584,79.925,81.2655086848635,76.7935034802784,80.0911214953271,86.7956730769231,98.9696202531646,116.232189973615,129.151041666667,141.864795918367
MAC,SE.TER.ENRR.FE,,41.3308601379395,44.4923515319824,55.636791229248,54.6205215454102,47.8370895385742,44.6375617980957,44.3361015319824,47.4863891601562,56.2412300109863,65.7892439322507,74.6792130025663,59.4958944401324,69.3362831858407,78.18779342723,87.4949494949495,90.9949494949495,90.3415841584158,84.0675675675676,86.7757847533632,93.4193548387097,106.266990291262,121.582089552239,134.410891089109,149.559405940594
MAC,SE.TER.ENRR.MA,,61.2712211608887,92.1699295043945,107.548988342285,84.2570877075195,66.6716384887695,55.1559715270996,48.6202812194824,48.8682098388672,56.1881713867188,61.0873160595395,66.26532987199,48.1303031595105,54.2869955156951,60.4084507042253,65.2766990291262,69.0742574257426,72.1442786069652,69.066985645933,72.8195121951219,79.572864321608,91.015873015873,110.191011235955,123.313186813187,133.684210526316
MAF,SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,
MAF,SE.PRM.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,
MAF,SE.PRM.ENRR.MA,,,,,,,,,,,,,,,,,,,,,,,,,
MAF,SE.SEC.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,
MAF,SE.SEC.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,
MAF,SE.SEC.ENRR.MA,,,,,,,,,,,,,,,,,,,,,,,,,
MAF,SE.TER.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,
MAF,SE.TER.ENRR.FE,,,,,,,,,,,,,,,,,,,,,,,,,
MAF,SE.TER.ENRR.MA,,,,,,,,,,,,,,,,,,,,,,,,,
MAR,SE.PRM.ENRR,93.7790679931641,98.2673492431641,103.363227844238,105.974342346191,106.015579223633,105.914749145508,104.963706970215,105.59765625,104.362167358398,104.07991027832,107.166739963715,108.872184910968,108.773776884177,108.130874044354,107.319519161584,106.046255203021,105.897808666144,106.856009139924,108.263128143079,110.072941907486,112.354037460932,112.940882286764,116.554648725847,117.598816130003,116.588650279809
MAR,SE.PRM.ENRR.FE,86.2394790649414,92.165657043457,98.2464370727539,101.551536560059,101.891868591309,101.572860717773,100.634010314941,101.753631591797,101.159797668457,101.635940551758,105.031031890663,106.896139872101,106.895673958603,106.150005321225,105.069750628495,103.2528207794,103.229632095817,104.212135394571,105.870435763203,108.039893285869,110.658263790297,111.47067435068,115.144712932693,116.302383791396,115.441119097631
MAR,SE.PRM.ENRR.MA,100.943199157715,104.048126220703,108.192481994629,110.133293151855,109.876861572266,109.977172851562,109.005996704102,109.177406311035,107.338050842285,106.350021362305,109.154468278597,110.717980724601,110.535557875192,109.99741981851,109.44838101793,108.69651745366,108.430634140744,109.365089257274,110.533102509502,112.00038122865,113.960154220568,114.332828341122,117.888841071154,118.825990191329,117.67606338484
MAR,SE.SEC.ENRR,39.6924896240234,41.3156585693359,43.0969085693359,44.651439666748,47.3964385986328,49.1547889709473,52.2258186340332,55.3458595275879,57.666561126709,60.7418212890625,63.0757983249551,66.0255284774218,68.7358726261435,,,,,78.2157249451868,78.470919593794,79.3440512967066,80.3087996541375,80.740396321068,84.4553724029251,87.7346312462207,89.9834863018408
